"","logFC","logCPM","LR","PValue","PAdju_BH","PAdju_bonf"
"Mcavernosa14633",7.84472024040637,3.90956289760499,2.70769001518006,0.0998655051593432,0.555320581334709,1
"Mcavernosa14634",1.57213238837389,0.459222697792167,0.162680928538024,0.686700150093498,0.851751293937918,1
"Mcavernosa14635",2.23982415164318,0.562368183731589,0.287020404654686,0.592136282492419,0.851751293937918,1
"Mcavernosa14636",4.18277470721907,1.2393486835684,0.419105672850506,0.517383633747858,0.851751293937918,1
"Mcavernosa14637",1.57213238837389,0.459222697792167,0.162680928538024,0.686700150093498,0.851751293937918,1
"Mcavernosa14638",1.75371692521064,9.39419067686662,1.44931545076828,0.228637825980474,0.807519727338713,1
"Mcavernosa14639",1.57213238837389,0.459222697792167,0.162680928538024,0.686700150093498,0.851751293937918,1
"Mcavernosa14641",4.13800093539625,1.20994354994625,0.493448472376623,0.482393039406932,0.851751293937918,1
"Mcavernosa14642",-10.8632488117281,6.97590704397575,42.8613987485559,5.87587111653498e-11,1.04992023733953e-07,1.25990428480743e-06
"Mcavernosa14643",5.80018401960103,2.21209503272226,1.08239777251552,0.298161776566567,0.851751293937918,1
"Mcavernosa14644",-7.61179813169704,4.65062035560533,11.4339736610473,0.000721132969717518,0.0292851006376572,1
"Mcavernosa14646",2.98295147858596,0.746304612710989,0.45736984082847,0.498855753649527,0.851751293937918,1
"Mcavernosa14647",1.04534825078498,3.47511074790572,0.115315526417396,0.734171788161262,0.894590639413183,1
"Mcavernosa14650",0.73277678773466,2.01547106250377,0.0423160422888154,0.837018513488677,0.983444874732318,1
"Mcavernosa14651",2.41348791825228,0.625654793057033,0.316838166030229,0.573514015964461,0.851751293937918,1
"Mcavernosa14652",5.19801719534643,1.80730414740146,0.657305747831165,0.417512730043786,0.851751293937918,1
"Mcavernosa14653",5.61905121074577,2.07047500544697,0.743663955558378,0.388489704508972,0.851751293937918,1
"Mcavernosa14654",-3.06189710571806,2.70464085892084,0.895309441929913,0.344042543572748,0.851751293937918,1
"Mcavernosa14655",0,0.346692925437365,0,1,1,1
"Mcavernosa14656",1.57213238837389,0.459222697792167,0.162680928538024,0.686700150093498,0.851751293937918,1
"Mcavernosa14657",9.55191992681202,5.52623254140202,4.15550786422033,0.0414993270933617,0.376723021833047,1
"Mcavernosa14658",4.05287627146149,1.17923123085396,0.378306032463436,0.538511216202392,0.851751293937918,1
"Mcavernosa14659",11.0416280705921,6.98892660523369,12.3720866202465,0.000435800288486185,0.0206176312483669,1
"Mcavernosa14660",-1.8996509865813,1.00144693657778,0.439010046777546,0.507600650995467,0.851751293937918,1
"Mcavernosa14661",3.1336311415151,0.807031059310318,0.486892909622492,0.485316589752818,0.851751293937918,1
"Mcavernosa14662",3.82869986974967,4.44831971169067,1.57108668189735,0.210049271325746,0.779126418755048,1
"Mcavernosa14664",0,0.346692925437365,0,1,1,1
