"","logFC","logCPM","LR","PValue","PAdju_BH","PAdju_bonf","expression","expression_bonf"
"LOC110043187",-0.213508134807969,4.02475837534961,0.352567278149014,0.552663441615142,0.804695813858517,1,"Stable","Stable"
"LOC110043188",-0.763049496865917,1.58933606956586,1.11205248939651,0.29163621773461,0.626359450354904,1,"Stable","Stable"
"LOC110043189",-0.650529417097529,4.8199416077088,2.22073744071648,0.136168005085582,0.461827774016891,1,"Stable","Stable"
"LOC110043190",3.95307220389213,2.3023161191171,11.2743995489841,0.000785832682748447,0.024154357714823,1,"Up","Stable"
"LOC110043105",-0.428612488834526,0.967076690080993,0.295768978427535,0.586547130625846,0.823934514516059,1,"Stable","Stable"
"LOC110043293",-0.224700892317192,6.20156342024793,0.284534893929035,0.593744174956376,0.82809791846419,1,"Stable","Stable"
"LOC110043294",-0.714356298472548,1.24782459518795,0.686379773540086,0.40739849031999,0.712004504544086,1,"Stable","Stable"
"LOC110043107",-1.12738100931503,2.72903877185675,3.74548559345457,0.0529503396271923,0.310938089789072,1,"Stable","Stable"
"LOC110043171",-1.22739776633184,0.541213610050317,0.913958019450439,0.339066416203325,0.665953722629231,1,"Stable","Stable"
"LOC110043266",0.068182280142337,3.49507730656146,0.0152811190434186,0.901618671460491,0.965998752324203,1,"Stable","Stable"
"LOC110043170",-0.385924222944952,4.39628311151463,0.896982022388279,0.343592232860072,0.67093609984773,1,"Stable","Stable"
"LOC110043175",-2.87708689163576,0.308022355252051,5.03487488290777,0.0248418811373908,0.213531332412878,1,"Stable","Stable"
"LOC110043176",0.981096408088542,0.369662170934601,1.00305788753449,0.316571718169032,0.649343278511782,1,"Stable","Stable"
"LOC110043178",5.42338073898474,4.93376459135452,26.0029128670326,3.40902618338221e-07,5.39604643527571e-05,0.00885426370609861,"Up","Up"
"LOC110043173",0.317981727528419,2.19973180920291,0.338114690441337,0.560919485033493,0.810015947418744,1,"Stable","Stable"
"LOC110043267",0.142991724024336,2.60322662486669,0.0468099875639112,0.828710136914252,0.937941182270272,1,"Stable","Stable"
"LOC110043172",1.05948193439088,1.92423364324772,2.57284568517705,0.108712012926943,0.420926820475775,1,"Stable","Stable"
"LOC110043177",0.0482408424740476,2.01913968606703,0.00625336892673545,0.936970386815335,0.979549664174637,1,"Stable","Stable"
"LOC110043169",-0.608756627549219,1.0236360347795,0.761756338144654,0.382779439436327,0.694556633796461,1,"Stable","Stable"
"LOC110043221",-0.440903260142945,1.78502095216006,0.155356781405544,0.693467901549372,0.880453722781533,1,"Stable","Stable"
"LOC110043220",-1.46189743349574,0.791752162750517,2.22111687620404,0.136134546109073,0.461825717741272,1,"Stable","Stable"
"LOC110043268",-1.16503744349598,0.957692753423749,1.61745718036937,0.203446712302043,0.54016287996496,1,"Stable","Stable"
"LOC110043163",1.50173195157812,0.508939281264476,2.7790127964823,0.0955070218123453,0.400683752074659,1,"Stable","Stable"
"LOC110043160",0.941129172845535,3.11787910518823,5.49268859194861,0.0190961553516128,0.185484084871892,1,"Stable","Stable"
"LOC110043158",-0.951686131351638,3.29006620436363,3.31248006526904,0.0687556552913244,0.347956685355735,1,"Stable","Stable"
"LOC110043269",0.975145966106579,2.93518214520213,1.39568111484493,0.237448033316567,0.573269917208701,1,"Stable","Stable"
"LOC110043156",-0.392788518202497,5.30170949573426,0.933774366735026,0.333884074984632,0.661427128333143,1,"Stable","Stable"
"LOC110043157",0.459302236472268,4.17404786810983,1.34593845427893,0.245989418648866,0.582573463168322,1,"Stable","Stable"
"LOC110043270",0.948919020521045,0.391924632877637,0.278473842060867,0.59770326372477,0.830348010359643,1,"Stable","Stable"
"LOC110043159",-0.021988505170381,9.03588748984692,0.00308662820908268,0.955694376735631,0.985869653659113,1,"Stable","Stable"
"LOC110043162",-2.72299101365195,0.61287267201424,4.24144088814167,0.0394486735841993,0.26951156326632,1,"Stable","Stable"
"LOC110043271",0.98606962807564,1.46424195834283,2.17496024665767,0.140273140679413,0.468122730478233,1,"Stable","Stable"
"LOC110043139",0.115993762877207,6.44864507868781,0.121778537863957,0.727113470260876,0.896270616633559,1,"Stable","Stable"
"LOC110043272",0.294255989514998,4.81973845268202,0.446526636328613,0.503989031246212,0.776325544465098,1,"Stable","Stable"
"LOC110043140",-0.247092554073029,4.32676469193754,0.511629041952503,0.474434505383246,0.758883674124836,1,"Stable","Stable"
"LOC110043274",1.56119791221814,0.468484657930725,1.95185342665161,0.162387266285132,0.495789875070381,1,"Stable","Stable"
"LOC110043238",-1.00836465064646,2.37615893794037,4.18653379272383,0.0407463267004407,0.274530048851716,1,"Stable","Stable"
"LOC110043111",8.85111530439696,11.8551081391468,50.0459170333174,1.50189979835494e-12,2.16715797014849e-09,3.90088434626729e-08,"Up","Up"
"LOC110043120",-1.3465158483289,0.673178321168488,2.16140467640687,0.141515271201333,0.469246571378477,1,"Stable","Stable"
"LOC110043276",-0.136093776821749,7.43603709086744,0.10912016839,0.741148043355477,0.902319246591768,1,"Stable","Stable"
"LOC110043115",1.16154471891116,3.26451081886464,3.85804311041464,0.049508039804278,0.30041408415169,1,"Stable","Stable"
"LOC110043216",-0.0405562795925047,3.35370798478087,0.00958053172184847,0.92202743001483,0.973259224836319,1,"Stable","Stable"
"LOC110043100",-0.438240251274883,2.85208493921302,0.902035873702687,0.342236404552147,0.669597448996829,1,"Stable","Stable"
"LOC110043102",-0.529308274485432,2.82968944490189,0.767392092357845,0.381025040473271,0.693216823775025,1,"Stable","Stable"
"LOC110043101",0.154894418859881,3.28652626395176,0.109334541022143,0.740903026853188,0.902319246591768,1,"Stable","Stable"
"LOC110043277",1.91733380604564,3.30705825771847,8.53055247091411,0.0034923367404124,0.0677925726148964,1,"Stable","Stable"
"LOC110043130",4.05115883932835,4.18577181210667,21.7480049475259,3.10913020298408e-06,0.000340731809122808,0.0807534387621055,"Up","Stable"
"LOC110043278",-0.857207522417974,2.89311583987625,2.92383430200216,0.0872802405314684,0.385794705126588,1,"Stable","Stable"
"LOC110043218",-2.38832273754671,0.21083721239116,3.50292509223128,0.0612605382235457,0.332156661289241,1,"Stable","Stable"
"LOC110043198",-2.50729917481979,0.259939152485015,3.02408389359207,0.0820366395817424,0.375885039768412,1,"Stable","Stable"
"LOC110043197",0.627977038703337,3.66999880640058,1.65874192360667,0.197773272436318,0.534648996786923,1,"Stable","Stable"
"LOC110043167",1.13273687830541,6.82699040627153,9.69990848122652,0.00184277189099357,0.0445986058473106,1,"Up","Stable"
"LOC110043166",2.74940793855047,1.66751092332696,7.01618015239533,0.00807763731792001,0.114843427470945,1,"Stable","Stable"
"LOC110043281",1.08819384027566,2.16976141768232,2.52443391112824,0.112095001671742,0.425349759612991,1,"Stable","Stable"
"LOC110043282",-0.348740975246854,5.19406807117515,0.896510189057928,0.343719184406854,0.671042048219722,1,"Stable","Stable"
"LOC110043131",0.148593000696644,5.33124257114279,0.0822284971423031,0.774299831645562,0.917007410849035,1,"Stable","Stable"
"LOC110043283",-0.294901367004607,5.11940004004393,0.615077216058641,0.43288252781851,0.731156045300937,1,"Stable","Stable"
"LOC110043284",-0.850091441148396,0.606224359667283,0.802321342906232,0.370400231180334,0.684628893000771,1,"Stable","Stable"
"LOC110043289",0.534684420259904,0.343588746791305,0.377516607994217,0.538935311420319,0.797684456548891,1,"Stable","Stable"
"LOC110043135",-0.257305509773829,0.207112420329312,0.0654853303256431,0.798027269578649,0.926229433942544,1,"Stable","Stable"
"LOC110043285",-0.0692374214746417,0.411260446979742,0.00456355786398355,0.946140586307677,0.982860956143736,1,"Stable","Stable"
"LOC110043200",-0.545228272712534,3.21311217284053,1.44392645748076,0.229505009638763,0.564642759813165,1,"Stable","Stable"
"LOC110043164",0.344309569812438,6.77246281838354,1.15913374220331,0.281645267129369,0.617557797120013,1,"Stable","Stable"
"LOC110043201",-0.216062052352541,3.9173194821494,0.200472217307592,0.654339955522633,0.860863725295782,1,"Stable","Stable"
"LOC110043208",-0.533845344736514,4.19623244634265,1.64468627452127,0.19968370333283,0.535934481766881,1,"Stable","Stable"
"LOC110043222",0.0162275747594965,3.61380238190568,0.00117046338321103,0.972708069100586,0.990967216045469,1,"Stable","Stable"
"LOC110043223",-0.193806387650578,7.15948772159146,0.308084380890598,0.578858071521097,0.819775392127452,1,"Stable","Stable"
"LOC110043287",-0.0393177923627064,4.22514177845144,0.00915915778707443,0.923756069882801,0.973892039809546,1,"Stable","Stable"
"LOC110043300",0.376623122824996,1.7355293016074,0.248639968936335,0.618034349259071,0.842156543273264,1,"Stable","Stable"
"LOC110043312",-0.357659019328934,1.2316691903647,0.386640526492702,0.5340705907817,0.79510578094538,1,"Stable","Stable"
"LOC110043316",-0.570388266622321,0.760680636307251,0.524899427444421,0.468759175552959,0.754950211858189,1,"Stable","Stable"
"LOC110043297",1.22002525296302,0.19543935120684,0.837597310797975,0.360084846465086,0.678798353697031,1,"Stable","Stable"
"LOC110043306",-0.21914517424375,4.84171668809779,0.243487685866835,0.621698394769177,0.843601296031547,1,"Stable","Stable"
"LOC110043307",0.28565887833168,1.10311475689113,0.10331796918193,0.747883697924908,0.905162315293739,1,"Stable","Stable"
"LOC110043308",0.701262328367735,1.67373410569067,0.720599680172029,0.395947273624056,0.703300051432191,1,"Stable","Stable"
"LOC110043315",0.435001638859889,1.24682217299,0.263217872095851,0.607918002473825,0.83630866386919,1,"Stable","Stable"
"LOC110043299",-2.13843956984601,0.189518504977704,3.35661087116501,0.0669356915906736,0.345226094475603,1,"Stable","Stable"
"LOC110043313",0.506283765322752,1.28168203458956,0.403035458774664,0.525525768696397,0.789169795926892,1,"Stable","Stable"
"LOC110043298",-0.491804498472347,4.05939882525539,0.843161966337156,0.358494009990939,0.678258845335844,1,"Stable","Stable"
"LOC110043314",3.5823441734602,0.341094241479159,7.88618166858145,0.00498139205498066,0.0849518685778153,1,"Stable","Stable"
"LOC110043302",-0.24371346649296,7.6808961853632,0.599936994761414,0.438602066442776,0.735501897932308,1,"Stable","Stable"
"LOC110043311",0.13950960933385,4.73309207204778,0.0791015130542725,0.778518724632916,0.918569337886283,1,"Stable","Stable"
"LOC110043310",1.01171589114414,0.209097952456674,0.343790477750143,0.557649415149399,0.808204244164687,1,"Stable","Stable"
"LOC110043304",-0.0616730196689429,4.57730655535478,0.0198695917046976,0.887901906124702,0.961517732929357,1,"Stable","Stable"
"LOC110043305",0.0724860507275218,2.53389141006272,0.00935111360876562,0.922963721627705,0.973560290552862,1,"Stable","Stable"
"LOC110043333",0.849074380535654,6.7270943215234,6.09369352623216,0.0135665197431653,0.152382502760471,1,"Stable","Stable"
"LOC110043335",-0.825334896981592,2.26058580387634,2.39406526435175,0.12179653163241,0.438820375259278,1,"Stable","Stable"
"LOC110043354",5.07894382274827,1.4234582431698,11.946461236069,0.000547512732090312,0.0183018638231424,1,"Up","Stable"
"LOC110043331",-0.678007647789547,2.09223393657084,1.30256659943969,0.253744936408373,0.589228183579317,1,"Stable","Stable"
"LOC110043355",-0.518714649283982,0.0502893821456513,0.825535919596117,0.363566548865255,0.680080228568762,1,"Stable","Stable"
"LOC110043332",0.471074274067103,5.70556321740351,2.02474504838491,0.154754893578598,0.487593533583076,1,"Stable","Stable"
"LOC110043336",1.1747473370028,3.98042525723646,6.10212821093776,0.0135019179883052,0.152078561850808,1,"Stable","Stable"
"LOC110043343",-0.195940322382423,2.43394039616939,0.137919567930044,0.710358065633884,0.889548721793012,1,"Stable","Stable"
"LOC110043356",1.63031660382999,1.23367023454455,1.98418330401433,0.158950397213548,0.492791430307051,1,"Stable","Stable"
"LOC110043344",0.342324837374996,6.5220028217866,0.854859876082337,0.355181127981382,0.678146268112426,1,"Stable","Stable"
"LOC110043357",1.35685968250471,4.53597305591073,9.46863480832183,0.00209014864983879,0.0487319846339882,1,"Up","Stable"
"LOC110043360",0.958279329825234,0.120410793157007,1.00986049854186,0.314936261559823,0.648482537557829,1,"Stable","Stable"
"LOC110043347",-0.546190830279348,0.964944490407513,0.472272544175141,0.491943545583286,0.769065228688737,1,"Stable","Stable"
"LOC110043353",0.436419841251164,3.14332218227949,1.20875079703265,0.271579664528172,0.608500571669274,1,"Stable","Stable"
"LOC110043329",-1.33914837775772,0.397032076161977,0.753964487834924,0.38522394591048,0.695740585869021,1,"Stable","Stable"
"LOC110043371",3.68150218657322,1.35676315233663,8.35831936704788,0.00383925489490109,0.0719458639143334,1,"Stable","Stable"
"LOC110043363",0.942963317939631,2.18429926619367,2.65031107533837,0.103529634937071,0.413098713659356,1,"Stable","Stable"
"LOC110043368",-0.0126892109764365,2.8318926213474,0.000682451551096364,0.979158614879908,0.993040097164049,1,"Stable","Stable"
"LOC110043330",0.0550670073825114,2.61967177159581,0.00949817381095386,0.922362230059122,0.973446330813717,1,"Stable","Stable"
"LOC110043361",0.592314826817206,0.572880233711571,0.327145472841782,0.567344791250482,0.813001173139243,1,"Stable","Stable"
"LOC110043372",-0.68376133076208,3.06738440849915,2.13283116380692,0.14417424804435,0.473488129488454,1,"Stable","Stable"
"LOC110043364",0.213599727950069,3.59534339929201,0.205214116399368,0.650544675097664,0.859396614938795,1,"Stable","Stable"
"LOC110043340",0.353610298405861,3.75264271890162,0.640979408792262,0.423356361461817,0.724363292242936,1,"Stable","Stable"
"LOC110043338",0.639338694420867,0.104815609195989,0.227647524562091,0.633273666444853,0.850447502944434,1,"Stable","Stable"
"LOC110043339",-0.271500409897573,0.0945129794567518,0.0529201065364653,0.81805780805189,0.934157636778709,1,"Stable","Stable"
"LOC110043322",0.979289648219445,4.23429963266394,3.94382016544396,0.0470438316057458,0.292725650012512,1,"Stable","Stable"
"LOC110043320",-0.795936781835659,6.65639844895932,5.640933992719,0.0175458576961896,0.176860527673357,1,"Stable","Stable"
"LOC110043365",0.000980509839079423,3.23684657061925,4.54102903546527e-06,0.998299733992877,0.999447027864805,1,"Stable","Stable"
"LOC110043352",1.40273545937982,0.630374080385445,1.68769707931201,0.193904823181522,0.531422388149591,1,"Stable","Stable"
"LOC110043351",-0.160985150336642,3.33517386036335,0.130752487859954,0.717653106125669,0.892519680760928,1,"Stable","Stable"
"LOC110043366",-0.871752073601595,2.14126720411213,2.72743499889248,0.0986375863492523,0.405481449648206,1,"Stable","Stable"
"LOC110043370",0.0168619351231473,3.40329604460236,0.00116749385210113,0.972742698177005,0.990967216045469,1,"Stable","Stable"
"LOC110043317",-0.178229450918541,3.17254645256772,0.0988655518196104,0.753195286795021,0.907152385065017,1,"Stable","Stable"
"LOC110043318",-0.606878534830058,3.84648282992375,1.34121554136869,0.246819718774911,0.583429599693796,1,"Stable","Stable"
"LOC110043325",-0.60465690598547,1.81138218413135,0.979186653400362,0.322399690854131,0.653820264271437,1,"Stable","Stable"
"LOC110043323",-0.524628380264496,2.62025667766252,0.784569173081987,0.37574735683537,0.689190901308702,1,"Stable","Stable"
"LOC110043367",0.481302506115739,4.65195130982468,1.75152766049636,0.185684799375861,0.522116628146502,1,"Stable","Stable"
"LOC110043327",-0.840095104324658,1.38316713699765,1.59972493079726,0.205942196401024,0.542268518564861,1,"Stable","Stable"
"LOC110043326",0.332037747672618,3.907493804818,0.534805313035275,0.464593582734981,0.753342189984865,1,"Stable","Stable"
"LOC110043324",0.647478086999153,2.24798733730202,0.704917078287682,0.401136400715836,0.707731961888537,1,"Stable","Stable"
"LOC110043349",-0.264171206823478,0.658383035673718,0.0663745009977212,0.796690550899632,0.926164537380727,1,"Stable","Stable"
"LOC110043348",-0.249315517128452,5.51925581299667,0.53627783980146,0.463979417201455,0.753060060658454,1,"Stable","Stable"
"LOC110043319",0.629637189035589,3.50705819887281,0.861870367605739,0.35321581134337,0.6766539510268,1,"Stable","Stable"
"LOC110043350",-0.220460242491446,4.0726860180137,0.221443873504374,0.637941954677251,0.852588449904673,1,"Stable","Stable"
"LOC110043520",2.13564356333657,1.60273260116887,5.02266407060242,0.0250176497655838,0.214310925415746,1,"Stable","Stable"
"LOC110043382",2.28048764905525,1.57255036222008,5.60524133949728,0.0179068283190251,0.178672613288016,1,"Stable","Stable"
"LOC110043457",0.365236717175226,2.59205169290153,0.367424591469543,0.544411444019066,0.800498099836232,1,"Stable","Stable"
"LOC110043460",0.262320599975777,0.448669639425849,0.0887999329503373,0.76570837191325,0.913602817482579,1,"Stable","Stable"
"LOC110043391",0.0885339058993106,0.79326171874673,0.00753993626883442,0.930804410356889,0.976957203192414,1,"Stable","Stable"
"LOC110043392",-1.01218002363129,1.35520087313766,2.73195483228962,0.0983588266963859,0.405117952075045,1,"Stable","Stable"
"LOC110043510",1.01225784439745,4.16545266262384,3.3736128798009,0.0662483253208781,0.34365582733107,1,"Stable","Stable"
"LOC110043511",0.357710571154911,4.02556817969501,0.50452234167631,0.477519755698266,0.761083739245893,1,"Stable","Stable"
"LOC110043393",-0.518714649283982,0.0502893821456513,0.825535919596117,0.363566548865255,0.680080228568762,1,"Stable","Stable"
"LOC110043502",-0.989067910343529,4.48829753487262,5.28174228246327,0.0215501730240355,0.197991738221886,1,"Stable","Stable"
"LOC110043503",-0.581683816553717,3.10450553465951,1.62555916127408,0.202318380868783,0.539243594032933,1,"Stable","Stable"
"LOC110043501",0.594995780258762,4.85732501645346,2.65181782721626,0.103431557218415,0.413042410152814,1,"Stable","Stable"
"LOC110043531",2.10047011867664,1.33044372920207,2.48214531999698,0.115145099207078,0.42938458890243,1,"Stable","Stable"
"LOC110043524",1.96683298914083,8.25424134653157,9.27657602992684,0.00232102891641537,0.0520190589886649,1,"Stable","Stable"
"LOC110043401",0.327341424595718,2.68863917028751,0.224664428296464,0.635508611810702,0.851603268025668,1,"Stable","Stable"
"LOC110043523",0.0595275567751487,5.6871774344461,0.0172849675203821,0.89540169217435,0.96322209405095,1,"Stable","Stable"
"LOC110043402",0.15055759770013,0.211039217788344,0.018022167763025,0.893207524459315,0.962868942689892,1,"Stable","Stable"
"LOC110043528",-1.17696219728412,0.301696471541567,1.60428917570622,0.205296429614764,0.541669934676772,1,"Stable","Stable"
"LOC110043487",0.290248059933374,3.55896215867488,0.514280440797499,0.473291733843493,0.758213356616001,1,"Stable","Stable"
"LOC110043535",0.902226724521224,3.14696767219933,3.3254642222166,0.0682147542659401,0.346999785232653,1,"Stable","Stable"
"LOC110043480",1.78282982978364,3.68040153026515,15.9723380464599,6.42748190176028e-05,0.00382105488412375,1,"Up","Stable"
"LOC110043479",-0.233343730421166,5.51431176109959,0.251748306376744,0.615846722727249,0.841335813998903,1,"Stable","Stable"
"LOC110043488",-0.162178552969696,5.09149574381536,0.192486690720596,0.660854975180245,0.864051662237931,1,"Stable","Stable"
"LOC110043403",-0.66357732516159,2.39691120758008,1.20972883804772,0.271385831471561,0.608328661500895,1,"Stable","Stable"
"LOC110043489",-0.0638906857742635,4.67384851648425,0.0499912134832758,0.82307856365219,0.935567742119706,1,"Stable","Stable"
"LOC110043527",-1.76505647730926,0.847725232675489,3.70256511454813,0.0543288850856307,0.314741723349801,1,"Stable","Stable"
"LOC110043404",0.694026357400517,8.76229568927048,2.06957073184804,0.150263810316555,0.481774333459096,1,"Stable","Stable"
"LOC110043406",-0.481411718909134,2.67582701271862,0.977307650088967,0.32286440912118,0.654244173737143,1,"Stable","Stable"
"LOC110043407",-0.614434591986144,5.00353793524252,2.67083044255985,0.102202683078625,0.411617912369357,1,"Stable","Stable"
"LOC110043408",-0.120177912924404,7.09809846093092,0.106639779025926,0.744002617910885,0.903644372046289,1,"Stable","Stable"
"LOC110043409",-0.141565368004896,3.62847539211021,0.0765596857210724,0.782014918293016,0.920144671234235,1,"Stable","Stable"
"LOC110043378",-0.289182440383223,3.71769333539409,0.318143591405075,0.572725420078563,0.81589682475086,1,"Stable","Stable"
"LOC110043379",0.0171066897305171,4.80789730826181,0.00235031096672955,0.96133369872692,0.988157731382579,1,"Stable","Stable"
"LOC110043451",1.28106032840884,2.56602359241191,3.35547097459784,0.0669820476886042,0.345226312096791,1,"Stable","Stable"
"LOC110043411",-0.530793463006961,3.60726147895276,1.11390408170692,0.291234859659009,0.626297475171479,1,"Stable","Stable"
"LOC110043525",-0.691278526350271,8.78233238424304,2.97597768054762,0.084509051967515,0.380732579857729,1,"Stable","Stable"
"LOC110043475",-0.708732016460224,2.79932056879819,1.02335080295234,0.311725505753935,0.646272336414373,1,"Stable","Stable"
"LOC110043473",-0.705875363827255,7.05750555711901,3.05196197406863,0.0806396727826843,0.373010546960758,1,"Stable","Stable"
"LOC110043470",-0.402154032405231,4.81371502798015,1.90688152066425,0.167310076216927,0.501852940245092,1,"Stable","Stable"
"LOC110043471",0.514909335420847,5.35017987471361,2.72237729050741,0.098950541766319,0.405481449648206,1,"Stable","Stable"
"LOC110043472",2.55721252763062,1.24963629502935,4.24582320389415,0.0393469897243294,0.269078294921013,1,"Stable","Stable"
"LOC110043496",-0.235416014122705,4.83347398711046,0.503810661109242,0.477830519090621,0.761300740586415,1,"Stable","Stable"
"LOC110043413",-0.38352606412426,6.52415492511376,1.26234216727859,0.261208215488996,0.596952132062973,1,"Stable","Stable"
"LOC110043497",0.766622748443576,2.18786578706523,1.10710782733612,0.292711507840375,0.626873584682967,1,"Stable","Stable"
"LOC110043499",0.690420788052193,2.1737441860131,1.20437394876279,0.272449216185217,0.609449960552806,1,"Stable","Stable"
"LOC110043414",0.0290478015292963,2.89473156933954,0.00394814550980271,0.949898476114197,0.983631121340411,1,"Stable","Stable"
"LOC110043384",0.0545846003314626,0.623193095184835,0.00508362518866434,0.943159356948174,0.981490274012033,1,"Stable","Stable"
"LOC110043518",-0.153270427751893,1.3644120634155,0.0249052965612684,0.874603271713578,0.957474005319989,1,"Stable","Stable"
"LOC110043516",-2.44304074552274,0.678940863126453,5.20864232825959,0.0224748785497092,0.202202024363829,1,"Stable","Stable"
"LOC110043515",2.54535317952285,2.69844704899915,10.0838067131657,0.00149577996951184,0.0385415606628283,1,"Up","Stable"
"LOC110043469",0.268770164073256,5.17850707938028,0.530364811078478,0.466453525721545,0.754132259748654,1,"Stable","Stable"
"LOC110043468",-2.06290734432445,0.668180584922967,3.29113000634555,0.0696550689031706,0.349710677868031,1,"Stable","Stable"
"LOC110043458",-0.572505928317669,4.5521292957045,3.12530461858699,0.0770854634459376,0.366442859311419,1,"Stable","Stable"
"LOC110043459",1.0195620701423,0.616815555532267,0.956075339912918,0.328177677858319,0.658981310309399,1,"Stable","Stable"
"LOC110043415",-0.305523603249229,2.93334095424862,0.486784667517547,0.485365107207596,0.765412146678811,1,"Stable","Stable"
"LOC110043514",-0.169684806369521,2.82075765110259,0.113432870709666,0.736269205583953,0.899869186232742,1,"Stable","Stable"
"LOC110043500",0.040373140116114,3.63143691502309,0.00578564190693953,0.939368652634472,0.980374354139821,1,"Stable","Stable"
"LOC110043466",-0.720159525246068,4.58474823734804,3.30749371752648,0.0689645970190571,0.348121254891089,1,"Stable","Stable"
"LOC110043478",0.0958458021381284,4.95406554288745,0.038814571909807,0.843816471430897,0.943749948183849,1,"Stable","Stable"
"LOC110043463",1.6159657836355,0.981382199035228,3.10031308163378,0.0782772389853184,0.368422772488537,1,"Stable","Stable"
"LOC110043416",0.189244202598506,7.52446086929588,0.343922830423949,0.557573594666243,0.808202329781811,1,"Stable","Stable"
"LOC110043461",-0.401322075774879,1.96105383872405,0.524292256505614,0.469016448491477,0.755194861236974,1,"Stable","Stable"
"LOC110043456",-0.384177348301843,4.898658866393,0.675310968192676,0.41120606690355,0.714491822765399,1,"Stable","Stable"
"LOC110043377",0.489627808614112,2.8975745537756,1.03109341639292,0.309901993916008,0.644081338559692,1,"Stable","Stable"
"LOC110043491",0.297039178802723,5.11016971824719,0.488426002781637,0.484630269887633,0.764953023384472,1,"Stable","Stable"
"LOC110043462",-0.197028805685517,2.4754533486174,0.133691204694273,0.714635156937697,0.89152055128918,1,"Stable","Stable"
"LOC110043390",-0.164743800735822,0.115324752608505,0.0232317579873795,0.878855938262905,0.959218610938455,1,"Stable","Stable"
"LOC110043388",0.60067838347917,1.46542450138982,0.543925738940072,0.460810311229086,0.750913846610503,1,"Stable","Stable"
"LOC110043389",0.625651851254344,1.06450146584888,0.906926520234993,0.340931220622204,0.668201523786636,1,"Stable","Stable"
"LOC110043373",0.375416660036365,1.36957504400781,0.222623552266295,0.637048133163039,0.852318094196859,1,"Stable","Stable"
"LOC110043417",-0.382431261465664,4.8616699875748,1.26171783362027,0.261326178445946,0.596959088194948,1,"Stable","Stable"
"LOC110043418",-0.522323584958693,5.7215405512962,2.68258874842008,0.101450687231679,0.410086244875978,1,"Stable","Stable"
"LOC110043419",-0.927962770305136,3.17529173898331,3.37988814660865,0.0659965338311468,0.342854892581054,1,"Stable","Stable"
"LOC110043476",-0.193084043805805,2.07010110832809,0.152258055646893,0.696386751885729,0.881767363166705,1,"Stable","Stable"
"LOC110043477",0.683656308508136,5.14676110397762,3.11610850244138,0.0775217139811077,0.36731031534,1,"Stable","Stable"
"LOC110043422",0.388296520434175,4.45290547086165,0.886697496542197,0.346373826842011,0.673380793755057,1,"Stable","Stable"
"LOC110043420",-1.19488023562569,0.300066204059795,1.12246230349241,0.289388873473572,0.624333988280749,1,"Stable","Stable"
"LOC110043465",1.29040767365372,0.583595027393504,1.60088474403427,0.205777874667247,0.542000683372113,1,"Stable","Stable"
"LOC110043440",-0.518714649283982,0.0502893821456513,0.825535919596117,0.363566548865255,0.680080228568762,1,"Stable","Stable"
"LOC110043423",-0.243472176427745,0.0924250699408819,0.0442585143572005,0.833373382536253,0.940074130927866,1,"Stable","Stable"
"LOC110043494",-0.873173289863992,2.91564315689644,3.20147099492689,0.0735720689778784,0.359546447742729,1,"Stable","Stable"
"LOC110043492",-0.275151648179177,6.17787267754389,0.411140313649746,0.521391293939515,0.786754567375225,1,"Stable","Stable"
"LOC110043424",-0.0694076143839203,5.30545126767879,0.0387912425753427,0.84386281125098,0.943749948183849,1,"Stable","Stable"
"LOC110043493",-0.840984218725083,1.72962287475662,1.51891439897483,0.217783850984732,0.554232800472904,1,"Stable","Stable"
"LOC110043521",0.0156168145141007,5.91525147283211,0.00271317653809433,0.958458446148093,0.986982319131743,1,"Stable","Stable"
"LOC110043381",-0.191592008637024,4.13314614386456,0.218145605424798,0.640456521044997,0.853611920755389,1,"Stable","Stable"
"LOC110043425",0.0458502153561466,4.32642435677799,0.00796564880608841,0.928882845387737,0.97632498722953,1,"Stable","Stable"
"LOC110043522",-0.726142107885114,4.29827942022082,3.40531110121344,0.064986858966716,0.340575222971386,1,"Stable","Stable"
"LOC110043505",-0.596854304416673,3.77334315222736,2.13796787952001,0.143692122412256,0.472858248014562,1,"Stable","Stable"
"LOC110043507",-0.314342279658935,5.71967558401822,0.892510487804039,0.344797895118578,0.672035012453082,1,"Stable","Stable"
"LOC110043509",0.148373935055567,5.21649626471402,0.124937928068146,0.723739416148122,0.894834155548415,1,"Stable","Stable"
"LOC110043508",-0.341305988457964,4.25352054916875,1.20672647501731,0.27198140553067,0.608869316283383,1,"Stable","Stable"
"LOC110043426",-0.323010431444018,4.08620825331161,0.511301142856933,0.474576143146488,0.758953646077441,1,"Stable","Stable"
"LOC110043427",-0.822368485601186,4.26267814403033,2.58878855735685,0.107622623248933,0.419271395476906,1,"Stable","Stable"
"LOC110043532",-0.547275588212098,5.46747706654037,3.05367801931875,0.0805545243243148,0.372882313362222,1,"Stable","Stable"
"LOC110043428",0.00253315452819167,6.27936891847869,8.0141992384597e-05,0.992857268447791,0.997208202947372,1,"Stable","Stable"
"LOC110043534",0.889872162344295,4.22109928525644,2.99523409015139,0.0835098427602084,0.378732520693363,1,"Stable","Stable"
"LOC110043533",-0.312410529432234,4.994918133097,0.998954920885488,0.317563518621568,0.649915236402495,1,"Stable","Stable"
"LOC110043446",-0.79295336621726,3.21927607911874,3.30771843645034,0.0689551660724021,0.348121254891089,1,"Stable","Stable"
